critical_ratio,resonance_ratio,second_moment,thermal_speed_sq,slope_ratio
0.6125,0.21875,0.47293081370778306,0.31528720913852204,0.29266719448451173
0.6125,0.27499999999999997,0.47293081370778306,0.31528720913852204,0.36936160138223567
0.6125,0.33125,0.47293081370778306,0.31528720913852204,0.4394944164848468
0.6125,0.38749999999999996,0.47293081370778306,0.31528720913852204,0.4991794360241804
0.6125,0.4437499999999999,0.47293081370778306,0.31528720913852204,0.5465798975315871
0.6125,0.49999999999999994,0.47293081370778306,0.31528720913852204,0.5824384650318265
0.6125,0.55625,0.47293081370778306,0.31528720913852204,0.6096656791534488
0.6125,0.6125,0.47293081370778306,0.31528720913852204,0.6324307892735194
0.6125,0.66875,0.47293081370778306,0.31528720913852204,0.6553144599533289
0.6125,0.725,0.47293081370778306,0.31528720913852204,0.6828422635355152
0.6125,0.78125,0.47293081370778306,0.31528720913852204,0.7194366501625392
0.6125,0.8374999999999999,0.47293081370778306,0.31528720913852204,0.7696888367844859
0.6125,0.8937499999999999,0.47293081370778306,0.31528720913852204,0.8388544497115439
0.6125,0.95,0.47293081370778306,0.31528720913852204,0.9335439301336222
0.66875,0.05,0.48840148812688666,0.3256009920845911,0.046224206571258274
0.66875,0.10625,0.48840148812688666,0.3256009920845911,0.10019312569148016
0.66875,0.16249999999999998,0.48840148812688666,0.3256009920845911,0.15726395507130936
0.66875,0.21875,0.48840148812688666,0.3256009920845911,0.2171809916032931
0.66875,0.27499999999999997,0.48840148812688666,0.3256009920845911,0.2784457362182112
0.66875,0.33125,0.48840148812688666,0.3256009920845911,0.3387033192824399
0.66875,0.38749999999999996,0.48840148812688666,0.3256009920845911,0.3954352408980113
0.66875,0.4437499999999999,0.48840148812688666,0.3256009920845911,0.4467669424118534
0.66875,0.49999999999999994,0.48840148812688666,0.3256009920845911,0.49207967545550607
0.66875,0.55625,0.48840148812688666,0.3256009920845911,0.5322117784314808
0.66875,0.6125,0.48840148812688666,0.3256009920845911,0.56926954823313
0.66875,0.66875,0.48840148812688666,0.3256009920845911,0.6062521071326219
0.66875,0.725,0.48840148812688666,0.3256009920845911,0.6467205437450869
0.66875,0.78125,0.48840148812688666,0.3256009920845911,0.6946539744998581
0.66875,0.8374999999999999,0.48840148812688666,0.3256009920845911,0.75453657286872
0.66875,0.8937499999999999,0.48840148812688666,0.3256009920845911,0.831670969811349
0.66875,0.95,0.48840148812688666,0.3256009920845911,0.9327193961082347
0.725,0.05,0.5019916719993934,0.3346611146662623,0.0347821035120899
0.725,0.10625,0.5019916719993934,0.3346611146662623,0.07545285880364715
0.725,0.16249999999999998,0.5019916719993934,0.3346611146662623,0.11880144409551914
0.725,0.21875,0.5019916719993934,0.3346611146662623,0.16517159228441264
0.725,0.27499999999999997,0.5019916719993934,0.3346611146662623,0.21416318044175722
0.725,0.33125,0.5019916719993934,0.3346611146662623,0.2647567553838494
0.725,0.38749999999999996,0.5019916719993934,0.3346611146662623,0.3155989050982374
0.725,0.4437499999999999,0.5019916719993934,0.3346611146662623,0.3654166293490663
0.725,0.49999999999999994,0.5019916719993934,0.3346611146662623,0.4134451312083145
0.725,0.55625,0.5019916719993934,0.3346611146662623,0.4597347576608492
0.725,0.6125,0.5019916719993934,0.3346611146662623,0.5052669376198281
0.725,0.66875,0.5019916719993934,0.3346611146662623,0.5519086555206357
0.725,0.725,0.5019916719993934,0.3346611146662623,0.6023036040434733
0.725,0.78125,0.5019916719993934,0.3346611146662623,0.6598079907680913
0.725,0.8374999999999999,0.5019916719993934,0.3346611146662623,0.7285504346544001
0.725,0.8937499999999999,0.5019916719993934,0.3346611146662623,0.813664706746469
0.725,0.95,0.5019916719993934,0.3346611146662623,0.921734801328592
0.78125,0.05,0.5138862271189066,0.3425908180792711,0.026827121581074267
0.78125,0.10625,0.5138862271189066,0.3425908180792711,0.05822643698769126
0.78125,0.16249999999999998,0.5138862271189066,0.3425908180792711,0.09187748744646365
0.78125,0.21875,0.5138862271189066,0.3425908180792711,0.12835415583931525
0.78125,0.27499999999999997,0.5138862271189066,0.3425908180792711,0.16779667204096801
0.78125,0.33125,0.5138862271189066,0.3425908180792711,0.2099472039477476
0.78125,0.38749999999999996,0.5138862271189066,0.3425908180792711,0.2542609269973311
0.78125,0.4437499999999999,0.5138862271189066,0.3425908180792711,0.3001034487660154
0.78125,0.49999999999999994,0.5138862271189066,0.3425908180792711,0.3470035940433153
0.78125,0.55625,0.5138862271189066,0.3425908180792711,0.3949017441162452
0.78125,0.6125,0.5138862271189066,0.3425908180792711,0.44433799973586224
0.78125,0.66875,0.5138862271189066,0.3425908180792711,0.49655975843302513
0.78125,0.725,0.5138862271189066,0.3425908180792711,0.5535726441621679
0.78125,0.78125,0.5138862271189066,0.3425908180792711,0.6181888817842285
0.78125,0.8374999999999999,0.5138862271189066,0.3425908180792711,0.6941360573251731
0.78125,0.8937499999999999,0.5138862271189066,0.3425908180792711,0.7862859586743037
0.78125,0.95,0.5138862271189066,0.3425908180792711,0.90106265284386
0.8374999999999999,0.05,0.5242663500562755,0.349510900037517,0.021131217764586298
0.8374999999999999,0.10625,0.5242663500562755,0.349510900037517,0.04587938715800372
0.8374999999999999,0.16249999999999998,0.5242663500562755,0.349510900037517,0.07250639340486915
0.8374999999999999,0.21875,0.5242663500562755,0.349510900037517,0.10164801558458339
0.8374999999999999,0.27499999999999997,0.5242663500562755,0.349510900037517,0.13369539330993924
0.8374999999999999,0.33125,0.5242663500562755,0.349510900037517,0.16880527080866
0.8374999999999999,0.38749999999999996,0.5242663500562755,0.349510900037517,0.20694235957926044
0.8374999999999999,0.4437499999999999,0.5242663500562755,0.349510900037517,0.24797065649564745
0.8374999999999999,0.49999999999999994,0.5242663500562755,0.349510900037517,0.29179281672355234
0.8374999999999999,0.55625,0.5242663500562755,0.349510900037517,0.3385184461932249
0.8374999999999999,0.6125,0.5242663500562755,0.349510900037517,0.38863360965509397
0.8374999999999999,0.66875,0.5242663500562755,0.349510900037517,0.44315086709501983
0.8374999999999999,0.725,0.5242663500562755,0.349510900037517,0.5037386024342545
0.8374999999999999,0.78125,0.5242663500562755,0.349510900037517,0.5728509456336408
0.8374999999999999,0.8374999999999999,0.5242663500562755,0.349510900037517,0.6538972918741335
0.8374999999999999,0.8937499999999999,0.5242663500562755,0.349510900037517,0.751502070524911
0.8374999999999999,0.95,0.5242663500562755,0.349510900037517,0.8719161695058296
0.8937499999999999,0.05,0.5333053603956923,0.3555369069304615,0.016948248822958225
0.8937499999999999,0.10625,0.5333053603956923,0.3555369069304615,0.03680558476523611
0.8937499999999999,0.16249999999999998,0.5333053603956923,0.3555369069304615,0.058231384415508375
0.8937499999999999,0.21875,0.5333053603956923,0.3555369069304615,0.08184832609437225
0.8937499999999999,0.27499999999999997,0.5333053603956923,0.3555369069304615,0.10814888108699447
0.8937499999999999,0.33125,0.5333053603956923,0.3555369069304615,0.13750207273709944
0.8937499999999999,0.38749999999999996,0.5333053603956923,0.3555369069304615,0.1701722766802364
0.8937499999999999,0.4437499999999999,0.5333053603956923,0.3555369069304615,0.20636367079637255
0.8937499999999999,0.49999999999999994,0.5333053603956923,0.3555369069304615,0.24629750879230786
0.8937499999999999,0.55625,0.5333053603956923,0.3555369069304615,0.2903206449031539
0.8937499999999999,0.6125,0.5333053603956923,0.3555369069304615,0.33903661917399924
0.8937499999999999,0.66875,0.5333053603956923,0.3555369069304615,0.39344941022675833
0.8937499999999999,0.725,0.5333053603956923,0.3555369069304615,0.4551164372307586
0.8937499999999999,0.78125,0.5333053603956923,0.3555369069304615,0.5263198025853754
0.8937499999999999,0.8374999999999999,0.5333053603956923,0.3555369069304615,0.6102796828989833
0.8937499999999999,0.8937499999999999,0.5333053603956923,0.3555369069304615,0.7114490810152061
0.8937499999999999,0.95,0.5333053603956923,0.3555369069304615,0.8359459504096962
0.95,0.05,0.5411654553225387,0.3607769702150258,0.01380801980723851
0.95,0.10625,0.5411654553225387,0.3607769702150258,0.029990431726856618
0.95,0.16249999999999998,0.5411654553225387,0.3607769702150258,0.04748788733934446
0.95,0.21875,0.5411654553225387,0.3607769702150258,0.06687887484012135
0.95,0.27499999999999997,0.5411654553225387,0.3607769702150258,0.088680755565752
0.95,0.33125,0.5411654553225387,0.3607769702150258,0.1133593711664879
0.95,0.38749999999999996,0.5411654553225387,0.3607769702150258,0.14134231473935915
0.95,0.4437499999999999,0.5411654553225387,0.3607769702150258,0.17304535427437892
0.95,0.49999999999999994,0.5411654553225387,0.3607769702150258,0.20891974849663306
